,0,wifi_person,blue_person,vendors_wifi,vendors_blue,signal_wifi,signal_blue,Temperature,Precp,event,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6
2021-01-16,1054,193.01814574225318,1156.4683745991688,9.358106231485,10.548583898040881,83530.73849381608,49693.825315272494,9.581740781845706,-8.890985445082265,9.595827720482875,10.165296427226657,7.733327537414825,12.89659261378148,9.059654051059828,9.534737979735961,10.410298620476338
2021-01-17,2086,229.07124093366818,1855.0206134915777,11.21903516440245,10.373190734984007,88945.86010819543,83407.08347930142,10.508499451323768,10.658977615960572,8.453750494768949,10.750315880006253,10.39224995185029,9.719088111941012,11.197477781999998,8.956918186900202,10.942817814936245
2021-01-18,1054,335.5359458510977,1413.444482852394,9.684182682403135,10.628878730709841,30651.591828487766,79855.02299234955,11.393882947773536,10.060449975357725,9.504007839144105,9.214929496860034,11.027220545585251,8.113931721427928,11.39854330084365,10.563263312558371,9.80134612242241
2021-01-19,1502,165.73354544029752,1910.341488295898,9.755747984919449,10.645831720002768,41846.97690931014,10177.526773133737,9.609081333459763,15.786656577627557,11.169269431400533,9.808593908862633,10.45553336639422,10.8744932965862,11.073952950037434,7.869796129386712,9.85839623155533
2021-01-20,1631,140.473365371647,745.220695416232,10.049418112907414,8.01883762023772,66845.6842528312,-10121.888096942712,10.483910675025204,9.324701435989025,10.121873180296687,8.056165428016527,10.042964965784648,9.135134153315859,9.295795810690501,10.056242728627755,10.349897704197716
2021-01-21,1577,207.47884889787676,1853.4126733594417,9.967550920501848,9.531972137888664,34968.32434862034,81494.21276291185,9.212929238458685,16.29372288983301,10.17435966526533,9.059476149708743,9.270033853227241,11.293878752444115,10.101597577110553,10.81058030876876,9.914824966330436
2021-01-22,1382,405.86648783885363,2232.5921555464743,10.77454852324611,11.603264156443688,67974.77300734272,57838.895332201966,10.723724345996787,20.203465669211074,10.319754249768748,10.643012651689023,8.865617464615859,9.276843104489748,11.229181348214015,11.638835851641732,10.919324565246352
2021-01-23,1135,84.95302594758283,1296.942445908098,9.396574114470742,12.6024497578853,79741.65170199831,68529.18399960705,9.826151804537075,24.321877089374127,11.272127563104805,10.22591836360572,10.92093944242973,9.46026270449679,9.684083643022728,9.19269210209417,9.642559722570253
2021-01-24,1668,97.28292391629272,1783.130493760431,13.07361288101258,10.337042341330653,66282.08506882384,79053.27837870708,10.485911960524396,8.084039338790362,9.443562480902296,10.10300373648756,11.062353716879795,10.748529854542658,10.593891270745395,10.296846608250675,10.049189004342452
2021-01-25,1662,68.19081656315524,1349.668636708852,8.91412321572733,11.072745830133554,71445.12588514487,73397.57753544829,9.984848135373044,11.826298703764987,9.987729877975838,9.163781150849141,10.109950553092547,10.885016590409268,11.056081508404288,9.517350210311635,9.536232297015125
2021-01-26,1606,417.173034580292,1771.3326038986406,10.153124609043962,8.640409412168479,46669.5710135476,-37168.25127600676,9.293731986341296,12.776817649504295,10.487331547729111,10.734870150397237,9.441051349586967,11.502146890910236,9.362457136300165,8.404944135129634,11.03331837380076
2021-01-27,1470,302.57733623446717,1050.3131561392668,11.162628865616341,9.935526484827092,59714.597937112056,4828.724148396854,9.708708826858828,8.820927039203438,8.110969356721442,8.270571402441693,10.65379932173926,10.196374053477072,11.110302774799367,10.523653212120259,10.286048294577395
2021-01-28,842,71.44485810928373,920.9437828228807,8.773576280092103,10.23674956655856,59338.45004486995,33151.70586682665,10.740867533368938,16.09001653885221,10.119130295463746,12.1504217886569,8.920786058910206,11.353827432387792,8.972567310811828,9.025950644471786,10.4599691222205
2021-01-29,1286,319.06947678091103,1585.8530216623997,10.249270357119096,13.077483410341399,75420.82017389998,43164.310184177775,9.487029873566184,15.770841565241124,10.888726373871176,10.572798875834385,11.924169312897344,8.364638035129941,10.811132489990433,10.158617577168165,10.075799176262736
2021-01-30,1077,249.28443160199603,2472.4938785070535,10.579561455212623,9.61780477634459,73701.58176175966,121649.30245156997,9.45777015980803,-4.443617480598169,10.421804948318123,9.21393666639129,10.909420902628153,10.112962974520176,10.552829504895797,10.397750148378066,11.124934571828826
2021-01-31,1546,217.08774707985512,1999.431823017248,9.16689431110848,11.75952437124285,62784.29976845112,-38622.04200316082,10.373366280249872,-3.880922869397377,10.040423847546483,8.567986848564685,9.24535275310954,9.997741976463791,10.675995971242894,11.129794602342251,11.290045082530149
2021-02-01,2049,222.27928940979282,1343.2373457763888,9.550730157964281,10.822710185326946,35758.642689478074,37767.61137506455,10.02972678650443,15.185020567619134,9.544344820820475,10.38642936757652,8.817932916440196,10.919264000784228,11.371875163438194,8.684060438286352,9.559384489632068
2021-02-02,1198,225.38948259289248,2166.2321898481787,10.5392898066116,10.896398413324386,52792.07090836611,60483.00718241388,10.625478927915369,13.18512780371326,11.530575499585856,10.987299489128453,12.387571060437644,9.565653907956301,10.334921066226363,9.646571417055291,9.171808637505768
2021-02-03,1717,372.6467656046776,1473.4095286824731,12.835373801636166,11.006132432560923,69686.8855892288,60387.62751300041,8.075734890214767,3.2358151010405694,10.794744674202022,10.241439486539813,8.67465282870916,8.874966238660408,9.85509961024027,10.024134557224084,11.934831765464732
2021-02-04,1681,280.02969691358146,1736.2032999725209,9.375502916847866,8.611805576180181,73633.71499370158,37195.2843659615,9.877281855198799,5.457796520609942,10.226695774598587,11.293336239065868,10.094550535338943,7.911002978804916,9.543272565721375,10.077511245938389,8.806029247144558
2021-02-05,1552,187.918004426727,2293.015407787253,11.277505094557613,11.662083756774127,40501.84770498535,32402.157027769244,11.392268948573372,-0.09032991766762422,8.039942747671088,9.68716021647252,9.94905706230601,8.783134242003737,10.198780372587018,8.805530980835332,9.614019462678312
2021-02-06,1625,282.0222482047857,2682.9233927219625,9.157927454295924,9.560972875653482,57863.36274333631,57275.853131439086,11.188426113208504,10.169029057981234,9.320998057569357,10.55098099059894,11.093200767246401,10.715721321818434,11.382433678591598,10.464915199585173,10.667817928429677
2021-02-07,1083,7.593233763738482,2762.4747267433722,10.383369596472669,9.965954249083284,50920.28313475905,-583.1398363439948,9.469548854303365,17.359982083163793,10.089476019831686,9.969447175472897,11.240864604724045,10.395594200679811,10.834093337695185,10.388416048784258,9.66697944299401
2021-02-08,1734,389.2524257746535,2372.382144486125,10.551911317447534,9.517887588854492,64745.89996682864,19727.328848860183,9.484554728050169,1.983262569590531,9.397363577771172,9.740493541353583,10.139373239056864,9.751008032393626,8.918152674503068,10.652902479112242,10.61857899884003
2021-02-09,1405,262.692672087698,2113.494540177721,10.82269080890991,10.613201673153851,52297.848828422204,76690.76496477002,8.949940046498991,13.493160447646089,10.12099891696441,9.766078703826688,10.03710698085789,11.124494012574482,8.960945895907505,10.317293147454428,11.588047202048893
2021-02-10,1880,84.01536033436781,1970.5647081227667,9.46154828704778,8.744288237094421,11481.925344845135,132143.11369134765,9.753897156138505,20.08141874955912,7.8059693276359035,7.460241036731134,11.034395214195914,9.465878097402898,10.931610963095066,11.251697695035233,10.91705572579487
2021-02-11,1455,-40.967347091272245,2178.267412261767,10.783392697768253,8.590828132467168,44049.03145314453,167726.42722785944,11.665774454504453,10.077765524989498,9.489080989628764,8.660055871811366,8.169995085508134,8.344962182191383,8.428553796612913,9.794055873530159,8.889547253081552
2021-02-12,1115,233.11149032194132,2513.5623594278086,10.444012682038931,10.801632721797638,19768.83268540548,37934.96192815147,10.218524156342589,24.676613450167288,10.031124894850343,9.396479053891147,10.546181010238442,11.37612030753771,10.561933648304445,9.740058251309698,10.459312635737406
2021-02-13,898,220.78724869821554,2669.6764909785716,9.691465198074214,11.729148713120699,61882.62120130225,26959.83037643352,9.800104497033516,10.765838332008823,9.979633369493241,9.732633279466784,9.610322113996272,11.061634181925884,8.140335560839663,8.856858838950323,9.970809949131748
2021-02-14,1521,398.83505486848594,948.7472987294576,10.407423530323978,10.301044738777884,44021.843778500624,115077.61206582644,10.910653824430106,6.656046349247214,9.085848570141964,9.83413237189763,11.27320979190222,8.872139895338787,12.384216214853085,11.455233882540028,8.558056410077215
2021-02-15,1463,298.09684634666746,2525.668669169994,9.406620298471369,8.99554118341852,13980.998142854638,64716.58239091735,9.600616178433986,11.369961634864863,9.783284348799764,7.622901390785772,9.84005658749639,8.82677892695944,11.076114665897052,9.97240791069966,9.577647417419772
2021-02-16,1241,90.81936650631239,1287.0598896187187,8.711680143354855,8.40795339208565,54606.20628583256,86512.24920911214,7.852125458286958,-1.0081463533163113,10.912926684746237,9.390408593692912,10.380925578753756,8.264452577790378,6.7988316802481705,10.053640813657648,11.646990768170555
2021-02-17,1400,400.43353887756876,1575.8091253529055,8.505647409794697,9.39256151556701,57251.44129194145,68761.16224255032,10.316900478591737,15.48554257775129,9.420887859302404,10.348545974895234,9.6731763824871,9.72376534057213,9.568196965083967,7.930844434800463,10.807860389994508
2021-02-18,1315,-100.10823528234107,2807.3554447385363,8.543778179485795,10.52238844520462,86591.2191197792,104838.12545146642,11.098617695895058,17.415251296756594,10.498117751843669,11.2394017944466,10.914266099430447,10.431124386152161,9.026651422211978,10.983522936034044,9.16690521985232
2021-02-19,1647,150.90829626902666,1910.5934763293735,7.881903901298589,8.44389641893187,67868.49677912424,84316.16185636372,9.92639332986224,15.964717389996142,9.068951316920034,9.84112592670488,9.781378652772412,10.779237385378037,9.131222971430546,10.324470202930032,10.890866625708865
2021-02-20,1616,61.768678570618704,873.4015360057913,9.419225259317749,11.153068698355378,69960.71930562629,20941.999822082595,10.372494988132205,-0.7130634780575598,9.701377532521118,8.71147584496951,8.958070286816664,10.430239738263776,9.516793246919864,9.955108503877431,9.34212684093928
2021-02-21,1119,257.56460241576536,1656.3009183629952,10.239537167100394,8.703408971971246,42939.942300473675,18430.360235119544,10.91257756606699,1.8209742330879823,11.904296001055327,11.387361926890696,8.716664423276395,9.992443581732049,9.18308695790857,10.820392690146353,8.963896639316147
2021-02-22,1714,305.4934430093765,2413.075713119818,10.432981983696651,9.369501004077343,52871.4467979022,88908.83071512668,10.086510261855185,3.175690280954166,10.828904328708205,8.817994183503393,8.701275085129701,12.061257944526467,11.382397610061778,10.646702012390646,10.360313223423741
2021-02-23,976,333.38731111339274,2599.600385445925,9.49556506904889,8.963737957907028,55879.90984612609,99147.99083463928,8.745489642863056,3.464593276699752,10.763170172445104,9.810893357012493,11.428362674609179,8.368005309797148,10.249388677672178,9.978915505390422,10.092696120129926
2021-02-24,1349,423.82335049924393,1210.6912300979625,11.387749406028336,10.802107133323334,36159.86206819156,107627.72325311776,10.04625222456219,14.323959152575652,8.588430584902602,7.348034344873357,8.179480326844054,7.728859962453356,11.146680121188645,12.15255295993343,10.273473619220187
2021-02-25,1320,242.00505030352988,2474.795272809778,11.323007449141684,8.459703038981237,50123.70214148767,79696.55858824082,10.687983442195161,7.441152853897281,9.568722400561402,9.722057647282934,9.742978923712663,11.39621233418135,11.221987049089673,12.32388274262922,10.118153546147745
2021-02-26,2041,365.6647450550861,417.11430379864873,10.522958579673986,9.42957726964021,36227.447563481706,77546.08004735284,9.073050689857052,13.206087112566514,10.074432792351946,9.678215316053084,10.953644936079087,10.728738289752338,10.136605967957603,7.684255266779774,9.744048670257403
2021-02-27,1242,242.72316174434235,2670.276027483815,10.832487061630761,10.106008176185593,55722.30533169704,83680.25184033574,11.309606920947116,8.087737950943133,8.573864108693295,9.380610399118424,10.11338258449455,10.701850400408393,11.057265889986285,9.097681982360239,9.842538780548637
2021-02-28,1641,419.4219575206911,2749.637137607774,9.836587137102253,8.42531131605646,56069.41309279243,84267.03880055281,9.269413957762664,0.5124130532414739,10.043674584745492,12.574997926771754,11.292661773591929,10.26851217946487,8.494366584494266,10.855503727281135,8.490315784977735
2021-03-01,1504,207.36070602073337,3319.6896497306475,11.405166904823137,10.429585433906281,48702.47478725724,101669.37240998547,8.120143846115695,13.051458821815162,10.349356998293231,8.667076051026228,10.602073194114464,9.070410162473033,10.221227777972942,10.747993641214595,9.598783694478742
2021-03-02,1625,167.6337284707264,2248.825457635785,8.689371339666978,10.13537562764116,79936.03187291628,92106.24547427686,9.98042034399315,6.365186930304493,10.562506232096831,9.932258597535066,10.21335290274144,11.567144557264161,9.401052194973905,10.632949702581705,9.497862688944803
2021-03-03,1285,146.53516499505122,2358.1104514118615,8.357940617368556,12.514280870494225,62187.795808852876,44856.19443298176,9.045722719736414,5.963326204936915,10.544361341549667,10.294543491137771,10.247042331704833,8.874952870920344,9.602946916329365,9.647962649643132,9.83862575088831
2021-03-04,1457,167.59855214243635,2017.0904305079243,11.14336359829913,9.779574194172516,19800.002272200025,161318.62159990915,8.997037527533681,19.40314397905451,9.716583437496588,9.34205005288359,10.281147579767385,10.078798583218736,8.744696089427663,10.57741754418347,8.414318496874198
2021-03-05,1682,343.77493554601654,2466.7505326833343,7.659325871159689,9.127733970940422,45900.47159295517,115196.36471598086,10.098716450608814,8.656774316317435,10.981747641450205,8.990812611083765,11.32412847501158,9.32015736790993,8.56987809145394,10.0116683588621,7.804647669501096
2021-03-06,1589,259.87601770973805,1068.5321196730688,10.096922264650484,8.207121383179707,53459.70168644283,51511.500528388715,10.085096189838653,14.372382780511614,10.336066769141171,10.77349045651962,9.962484397188849,9.981288570037416,8.787491424462825,9.337425039046714,10.758112891806132
2021-03-07,975,152.52286512178847,1776.5125042485693,10.36895811010705,11.357828608591962,50987.90162443026,-5325.059987910485,10.357509173087738,29.113200804448443,10.457636085147053,10.05296090408231,9.633466828650137,11.60213451346356,10.6654772757383,9.714233846270584,8.648071160075494
2021-03-08,1499,241.21058466121502,2153.5760821199497,11.269787024822547,9.932753365163538,53218.800590671475,11838.292817549554,10.138585201324343,9.817155358924465,7.530308414933925,10.387123919103729,10.426637402734103,12.041135875629323,11.357043988842188,9.945376302371516,10.878052793128237
2021-03-09,1471,278.6489138852234,1050.7263820674796,10.16443022301927,11.132565389939217,38575.26746416213,87604.05532726315,10.039676048522836,18.212083785955436,9.240212088895571,9.549969109086215,10.712726188127741,8.550693968638795,10.56007628919661,10.55246355844335,8.961887546000414
2021-03-10,1885,277.0993054908416,1370.0262179005397,8.896947699791102,9.983374032159855,33350.04249568208,30288.83587519836,9.398516613075433,-4.005522802074882,10.4725521994503,10.937114434941957,11.43437979346771,8.55057015991216,11.49673097467021,8.674298878581206,8.921922948763244
2021-03-11,823,232.24615311259961,1255.7764542090256,9.194292688827181,10.862407119236739,60149.42318075862,24133.780836151855,8.287465416884324,14.054868578590636,12.855121810294646,10.76807995727324,10.444317306548207,10.248908329898258,8.668498754965718,9.737075676393856,10.005571218910772
2021-03-12,1076,202.36140419046265,2145.40661976916,12.208935592052667,8.590190176264874,53511.704848151734,12777.248376985888,10.327050332417835,4.374644054403078,8.99206566762201,8.747493564032379,9.437069834189089,9.841387144271357,11.331744529323158,8.902064437255813,11.677910824595578
2021-03-13,1009,91.10080997409517,2237.6003672365123,10.957624060102672,10.278102901136736,75917.32607422948,21295.382707370714,9.429328998868165,25.11326226939296,11.386334335792109,8.829429371104197,11.11034911083199,11.007457304371862,9.82824500082756,10.35548367398348,11.00274797598945
2021-03-14,1369,143.34022950917003,978.033791597737,10.416387970510291,9.49887762334465,51678.713996311955,97501.52272578565,10.705456660719095,9.450767364061193,9.61136630092397,10.10687933632223,10.890233730601992,10.633430790712334,9.642269629256159,11.414056758413565,10.051485711059865
2021-03-15,1701,146.89973574714207,940.3473787409981,10.082801463735866,11.18185621032348,24180.647307439373,71305.35045644362,11.134675732289688,14.961499657562474,10.473605962488438,10.107443756925148,8.738819919501003,10.043601463264784,10.663253838063145,10.524987483913257,9.319756978974961
2021-03-16,640,288.0761757496957,1917.2163154753998,8.331261427161222,10.791170975214968,39016.9206092954,124881.08685238703,9.331601900783616,9.965257765544603,9.354779485856113,9.487424470762193,8.192726449578426,9.80551800299153,9.552539173468327,9.050770718599612,11.237714002873473
2021-03-17,1842,110.16498286113664,1507.2104220049166,12.222162770422129,9.818364631198484,58212.871473028004,68467.44150895282,10.688404088178347,-5.0934969823838525,10.551583267280545,10.97618048364071,11.089139186725564,9.727790106984015,8.566178210147118,11.311689625342913,10.247139851561005
2021-03-18,1346,176.03807298085297,1622.654462483962,10.033013742087746,9.018586263761367,52824.19028800499,86232.0084068202,10.706540772343079,12.906425559741272,9.842634551302561,10.110383683151822,9.003381598387305,9.258816406072022,10.054141543422318,10.34882171524766,9.262246258648258
2021-03-19,1426,318.10414719350854,2265.4022074138193,8.637578917600848,9.198222440184658,77965.16986072072,107658.4657604548,11.339957848704675,7.670051567746105,11.167914844593527,10.262597967873347,9.898634077173076,10.546702778986319,9.677599594291808,10.255522096492102,9.462418535548343
2021-03-20,1307,278.5449284544701,1072.9487289282697,7.689606583816255,7.467827879897053,61556.94146872188,84713.74068057707,9.530359905265986,29.069613016045867,9.748041497960006,10.828429182322672,10.989100108373966,10.874679167877343,10.278661851269776,9.818885345672074,10.050510618474094
2021-03-21,993,208.36122463743666,1500.2345207261505,10.463534211947207,8.098324918005558,65847.24243656461,-34427.78817677677,9.232547858635371,-3.6002406581324067,8.868115219493307,10.55929544127519,10.270112018183562,11.087263998563166,10.41092448352971,11.391684662323224,9.972234024015378
2021-03-22,1787,276.94522149786275,2087.394188618485,10.895939088949335,10.567488017197565,45299.488107842226,189528.0541019825,8.179985957517994,6.688927715545741,9.992268210840553,9.361189707774336,11.368278094654364,10.21316202967927,10.543260943344364,10.625275023304333,9.895805886191809
2021-03-23,1374,422.8135623487267,2514.5861281327843,9.382331770815503,10.573893804124511,79796.90288437062,72684.30282880567,10.463638782762681,6.958906439690012,8.556507736015627,10.877842665431563,8.655465459279156,10.359596872185598,9.480852985965278,10.763325902633865,10.714502450884781
2021-03-24,1303,248.98182454073716,1444.299980501987,12.106731481418521,11.608318734446028,47018.2923476182,81276.6686136972,8.80761436986471,5.3603844826127265,9.348207348542148,10.956724414518007,10.172079287242326,12.152486758143423,9.510685868540438,9.205617091065129,10.502724036259712
2021-03-25,2006,219.70003411258554,2256.2076427186216,10.421338827205892,10.951884285265649,70807.82747833407,113509.74335927192,9.744254916556413,1.0015294581405207,8.916890347571972,9.19680836608616,9.603180855486107,11.286938018489167,10.241101329770531,10.381696413989706,10.609792052745787
2021-03-26,1625,-38.254504503949164,2026.4603729823289,9.72087760979044,10.094848105945337,-600.4839198495829,79602.80260836612,9.503570504313474,11.083723804091827,10.436843622274315,9.090784693561032,9.60717125527738,10.869702086663734,10.522506705069528,8.867829192686163,9.141939536031696
2021-03-27,1001,381.86935812851704,1363.2672225214192,10.148671603721754,9.825647291313345,34668.98630655218,49858.51935848917,9.600698112941627,10.260437760596899,8.535373796161547,10.39860372733302,10.740682893141594,8.658561465887797,8.976128755700344,11.228462001526083,10.157502012229717
2021-03-28,1097,387.9758397202871,1338.1850147902687,11.355544185282154,9.590366398137087,67910.33579923354,57353.21672473362,10.75205590635968,18.386070265317947,9.669905212988308,11.14079648433757,10.929875585789757,10.635121810211341,9.141643830732448,10.75424662817573,11.642065878827811
2021-03-29,1614,47.66888224778222,1885.0303278522267,11.065973241984018,9.004498308648287,72660.9270171729,64513.01572084706,10.50662764749419,7.922382435019143,10.19931923614118,7.9856900087052765,10.586523076112718,9.892746999417138,9.352048573764005,9.789278345082113,9.451447170822677
2021-03-30,957,412.95442721794007,2010.5866554295958,8.661384196328555,10.152880135172225,63644.97389298118,30344.21651537002,10.925237634215769,26.973686039569426,8.625570717701951,9.425021271547386,10.67659265094816,10.642240842814532,10.838975305690987,10.027086198779916,8.471690933204234
2021-03-31,1088,163.55956103679924,1302.200000724723,10.308251603182432,10.281986342116443,36039.25939932518,39437.57434659921,9.537242559235098,6.23338083769268,9.977407927455815,7.905309255512929,9.060672379220131,9.584510415288042,9.04302201029621,9.615054878159425,8.029233959084719
2021-04-01,1612,270.3220465790963,2448.7743480827257,10.181802045545377,8.487809046847563,37470.56453617486,31861.57562555695,10.43194096178001,13.556440670466761,9.77134205550988,9.001363571586054,9.281158250337526,10.5746360279467,10.466299293035275,10.612751125310085,9.565600986665208
2021-04-02,1151,232.6342861697019,2493.7474884436588,9.539891192037746,10.841375808408944,31343.94062668059,152261.0239716711,9.737351379574074,13.48796979641067,10.928328871092422,9.693289592175601,9.720033053666098,10.869422606864829,10.216051878570287,10.49002252179936,9.061055543492085
2021-04-03,1551,396.4111650612185,2468.407411428998,10.279707963837657,10.966961743415752,39952.934064495596,154104.53724273422,9.907645676235342,9.684305947044665,9.194318242849661,11.157598783260488,9.774710698246231,10.204645855080217,9.08322975213622,11.785388228015494,10.672372400010623
2021-04-04,2637,189.82724835038385,1309.5011301407517,9.787931782164408,9.953947663428078,43151.62299543699,107272.34705396528,9.071229878237872,13.30055678880609,12.109694747066365,9.05166478312542,10.299473068864682,11.392444749069277,9.569653709954464,10.3454138741461,11.241482778450743
2021-04-05,1273,357.2240551742486,1108.2228940691825,9.421911277681609,9.810334383899725,74790.46440167859,-36271.4504663066,9.721157543043724,18.948017096375814,10.279914187186703,8.770423641102969,10.746557077340103,11.747973602298954,9.346409913663665,11.067662759842655,11.113354765230637
2021-04-06,1586,301.9848123456229,1064.6217471662749,10.853377109168207,8.337223284538158,72712.17787142235,47392.02724102892,9.98302078155563,29.10827051837347,10.05623173770066,9.469821966305078,11.338092804669714,12.075416529115927,8.855331660507465,7.431200833443018,9.81712936055731
2021-04-07,1188,337.8145645289194,1581.0745975094774,9.552670640113819,10.827630326368624,56545.15339897249,123051.20046846048,9.053632468804587,3.8872294256487896,10.536607698778692,8.201595757751736,8.378045551813631,11.392374862760807,10.724706063612349,11.077918164026203,9.055409887616046
2021-04-08,1135,303.70013439036006,2074.2949629260243,9.66016263585755,10.04340405497772,27629.577358197184,28924.231213465042,8.964639778278928,3.323169308741594,11.220056132802998,9.218166413421102,9.029245583071656,9.16486152896797,9.020015505141783,10.988116356729208,9.372925172256933
2021-04-09,1016,264.26784658832923,1746.0116524869588,9.164828744466895,10.43017154999643,29728.517576150676,141576.50907117745,10.382996016745048,11.728759270036901,8.993837320415766,11.510522168933614,10.001290574345091,11.00320135993309,8.839255802246406,9.877974935498226,10.348661496872754
2021-04-10,1281,257.7099038078404,1708.894006754868,10.084140420590888,9.771837840727141,78910.24342161593,32638.759046424944,11.057738661451076,-4.578153724349431,8.57642422533255,10.168807101887573,9.49664854128687,9.698300138475062,9.765950117627797,10.274510046328924,10.809325826627722
2021-04-11,1136,325.31840938107956,371.747736530112,10.665737935076365,9.126342360198635,54757.2364882895,17045.159241278576,11.762852675832136,5.082750582616125,9.403106702496657,8.10195881577652,9.687650265889737,11.041179236104917,8.844715102725647,9.256507478425135,12.036411624381131
2021-04-12,1491,241.45430868842791,2989.375152240429,9.93097532286658,10.278310086762843,22728.74249565105,76013.39542729783,9.248140073061872,3.895819801908818,8.737479140187638,9.648919854938418,10.590230111633023,10.412478876746162,10.106954483595878,10.119430993346816,8.383627453051677
2021-04-13,1669,69.02706157885098,2330.6481875641243,10.836920911330589,9.216990100530312,32944.265359655226,81565.32796874084,10.713696543154818,-1.0807024871134843,12.087280592094945,11.946127120256454,10.282814128030452,9.144375256000872,9.11101267848622,9.606835799724035,9.05862774775418
2021-04-14,1941,221.15818838721773,2853.9655483550027,10.567116949247994,9.913886389422888,1577.9871772752522,96569.2065523633,10.09798748490398,-0.8374916118032179,10.486208897812313,7.855018198029084,9.325114654851063,10.501494823828907,10.198007225387233,9.143830428570764,10.776428468887891
2021-04-15,1495,307.4316344562443,3233.4789663259394,10.888037313908589,10.15044378226724,68886.80042420758,140677.39286705552,10.801981093053513,2.843660690475798,10.373209351543515,9.156077739541853,9.385478461547418,8.732013647415128,9.92815568338881,9.000225997663929,10.120619952449502
2021-04-16,1311,287.522299474952,2143.3510670861006,8.297020603675854,10.574761158607238,24321.381285066087,33643.32503454463,10.58103517509998,13.989038714601346,11.224352513444035,9.094918890988467,9.877711664582845,9.997522094438652,10.824199459657317,10.211550351568205,9.353126165823355
2021-04-17,1370,121.99050767937928,1729.8452555412687,10.964608983481488,10.654447827415067,48471.659424473415,113917.10941340125,10.990246018461328,9.29178283932282,9.594080592414668,9.989247533976163,10.760229819656647,9.860175828933121,9.884906998549788,10.840312830008397,8.58310527750103
2021-04-18,600,136.85842980768433,1282.3487395076186,10.692487162531021,10.491248219922443,65333.69682947404,141531.8143798697,10.957202921823136,0.6855094700078368,9.157192033285439,9.270251902663103,8.562550027837629,11.550217069987546,11.121261171216076,10.74932401693554,8.741066718781859
2021-04-19,1678,280.95684191118596,1974.3347096415,11.213682259326747,10.207271810858813,40821.319279700896,110494.14651495259,10.041907707784095,11.31486932504224,9.54352735773371,9.91451603412049,10.573924604827543,11.421039993300385,9.497973601555815,10.092782760767488,8.656491175281076
2021-04-20,1368,417.8052814794984,2336.732047719505,9.60468149633035,10.240852649022607,53604.88267563849,43800.331714035034,11.654035199389927,10.839754394188674,10.068861578411939,10.124613602477288,10.523832615947539,9.558607560321736,8.77773990328996,9.523551507816826,10.036456416829378
2021-04-21,1363,139.3894489069236,1619.0617434621488,8.904388168632098,9.735362616118215,53514.807922972504,113818.8647269607,9.520908486609132,16.254856062293253,10.37490867640286,9.394657136691688,9.69960536135457,10.303733266798758,9.720328878858687,9.502832410443032,8.852469017751464
2021-04-22,1360,214.13477489501844,1244.3382326692727,9.383066374405793,9.128530717428749,45427.08531403342,72489.99020003501,10.626162379155868,5.521163618896521,10.274233220692402,10.583889093948073,9.88818969611152,10.311056426211476,10.294378688248454,9.828176509393405,10.353646675325976
2021-04-23,1182,208.37209119148625,1928.2921067806872,11.924015003484147,10.52693134200029,39814.3272904805,5705.538468767176,10.8562762818672,5.00943932738779,10.136004517077177,9.430079620166008,9.13772191604288,9.65273988929772,9.799253756102011,9.645347269454545,10.367062569223725
2021-04-24,1609,-62.345922324875346,2064.079321279146,10.125322665389684,10.317308755051101,57339.231246404524,17543.38866765963,8.481115095158252,8.913791228460095,11.488803531913037,10.52768920428886,11.341029569873015,9.811848216602678,9.43580048004801,9.543314238942749,9.651952748880415
2021-04-25,1313,103.90072087863547,3499.936328484281,9.519019864640828,10.04765357640791,52092.76016025576,96335.73354712233,9.585021629668887,-1.7022464742005372,11.069422213853937,11.787919754124156,7.857478904152112,9.214245963424496,8.989452520000388,9.491957150334326,9.62913031654202
2021-04-26,1761,142.49151173320115,2008.8725311048845,11.361331366154987,9.21373006865167,40159.05116295731,69313.08416716801,11.485951852145387,12.961435608574742,10.559436701652196,9.507058927854203,9.732708147018068,10.996978149003093,9.672254548463524,8.3167872025232,10.26501785744099
2021-04-27,1727,185.2944876959341,1944.8678138315272,10.060071657241103,11.37441643681306,52684.72458476488,32716.669873981707,10.529634381615132,14.737950974599464,9.747718926449675,10.52926757899195,9.312350822590327,8.41054548995671,8.462433254016906,7.755776292409186,11.921755276323243
2021-04-28,1764,-50.345183158660234,2968.469307410258,9.857539831178396,10.5433269135911,32251.48599674023,63932.93785886827,8.74185021160345,15.875184709319917,8.72484229189395,8.115306387396721,10.454610137939655,11.943028114710513,9.563963319448979,11.082169893713589,11.057350510945385
2021-04-29,1573,131.30307548854404,2617.4788395861256,7.208235013139409,10.276068305864017,87019.26948243596,110845.43091781643,8.258176322275705,13.156865506271325,10.321630677933209,7.392353874154928,9.256159313297738,11.877568686959078,11.582966268592747,9.770828442097702,10.083197318291054
2021-04-30,1108,261.9459167503604,1484.4979939956143,11.771049943783929,9.368709992170851,49502.69171975508,80450.66543946353,8.079674776989094,11.826224708063075,11.825689331898955,8.951714306233344,8.535409850511105,9.94691529232624,9.200313843280362,11.113651148421535,8.277704089866656
2021-05-01,1636,226.29408732675722,1720.2659311290083,8.508673899443922,8.957329327255444,70183.60557541176,94569.07421777467,10.421369604317304,16.621638770046093,8.720242783234893,11.101771417369777,9.409379080508335,9.386230126092045,8.727921518302304,9.317675290768834,11.41647213308057
